id,rid, day, timing ,starttime,endtime
402,57,Thu,3 PM to 1:30 AM,3:00 PM,1:30 AM
403,57,Fri,3 PM to 1:30 AM,3:00 PM,1:30 AM
404,57,Sat,3 PM to 1:30 AM,3:00 PM,1:30 AM
405,57,Sun,3 PM to 1:30 AM,3:00 PM,1:30 AM
406,58,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
407,58,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
408,58,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
409,58,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
410,58,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
411,58,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
412,58,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
413,59,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
414,59,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
415,59,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
416,59,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
417,59,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
418,59,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
419,59,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
420,60,Mon,12 Midnight to 3 AM,12:00 AM,3:00 AM
421,60,Tue,12 Midnight to 1 AM,12:00 AM,1:00 AM
422,60,Wed,12 Midnight to 1 AM,12:00 AM,1:00 AM
423,60,Thu,12 Midnight to 1 AM,12:00 AM,1:00 AM
424,60,Fri,12 Midnight to 1 AM,12:00 AM,1:00 AM
425,60,Sat,12 Midnight to 1 AM,12:00 AM,1:00 AM
426,60,Sun,12 Midnight to 1 AM,12:00 AM,1:00 AM
427,61,Mon,9 AM to 12 Midnight,9:00 AM,12:00 AM
428,61,Tue,9 AM to 12 Midnight,9:00 AM,12:00 AM
429,61,Wed,9 AM to 12 Midnight,9:00 AM,12:00 AM
430,61,Thu,9 AM to 12 Midnight,9:00 AM,12:00 AM
431,61,Fri,9 AM to 12 Midnight,9:00 AM,12:00 AM
432,61,Sat,9 AM to 12 Midnight,9:00 AM,12:00 AM
433,61,Sun,9 AM to 12 Midnight,9:00 AM,12:00 AM
434,62,Mon,2 PM to 1:30 AM,2:00 PM,1:30 AM
435,62,Tue,2 PM to 1:30 AM,2:00 PM,1:30 AM
436,62,Wed,2 PM to 1:30 AM,2:00 PM,1:30 AM
437,62,Thu,2 PM to 1:30 AM,2:00 PM,1:30 AM
438,62,Fri,2 PM to 1:30 AM,2:00 PM,1:30 AM
439,62,Sat,2 PM to 1:30 AM,2:00 PM,1:30 AM
440,62,Sun,2 PM to 1:30 AM,2:00 PM,1:30 AM
441,63,Mon,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
442,63,Tue,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
443,63,Wed,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
444,63,Thu,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
445,63,Fri,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
446,63,Sat,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
447,63,Sun,7:30 AM to 12 Midnight,7:30 AM,12:00 AM
448,64,Mon,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
449,64,Tue,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
450,64,Wed,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
451,64,Thu,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
452,64,Fri,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
453,64,Sat,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
454,64,Sun,12:30 PM to 3:30 AM,12:30 PM,3:30 AM
455,65,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
456,65,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
457,65,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
458,65,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
459,65,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
460,65,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
461,65,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
462,66,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
463,66,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
464,66,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
465,66,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
466,66,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
467,66,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
468,66,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
469,67,Mon,8:30 AM to 12:30 AM,8:30 AM,12:30 AM
470,67,Tue,8:30 AM to 12:30 AM,8:30 AM,12:30 AM
471,67,Wed,8:30 AM to 12:30 AM,8:30 AM,12:30 AM
472,67,Thu,8:30 AM to 12:30 AM,8:30 AM,12:30 AM
473,67,Fri,8:30 AM to 12:50 AM,8:30 AM,12:50 AM
474,67,Sat,8:30 AM to 12:50 AM,8:30 AM,12:50 AM
475,67,Sun,8:30 AM to 12:30 AM,8:30 AM,12:30 AM
476,68,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
477,68,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
478,68,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
479,68,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
480,68,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
481,68,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
482,68,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
483,69,Mon,10:30 AM to 1 AM,10:30 AM,1:00 AM
484,69,Tue,10:30 AM to 1 AM,10:30 AM,1:00 AM
485,69,Wed,10:30 AM to 1 AM,10:30 AM,1:00 AM
486,69,Thu,10:30 AM to 1 AM,10:30 AM,1:00 AM
487,69,Fri,10:30 AM to 1 AM,10:30 AM,1:00 AM
488,69,Sat,10:30 AM to 1 AM,10:30 AM,1:00 AM
489,69,Sun,10:30 AM to 1 AM,10:30 AM,1:00 AM
490,70,Mon,12 Noon to 10:30 PM,12:00 PM,10:30 PM
491,70,Tue,12 Noon to 10:30 PM,12:00 PM,10:30 PM
492,70,Wed,12 Noon to 10:30 PM,12:00 PM,10:30 PM
493,70,Thu,12 Noon to 10:30 PM,12:00 PM,10:30 PM
494,70,Fri,12 Noon to 10:30 PM,12:00 PM,10:30 PM
495,70,Sat,12 Noon to 10:30 PM,12:00 PM,10:30 PM
496,70,Sun,12 Noon to 10:30 PM,12:00 PM,10:30 PM
497,71,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
498,71,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
499,71,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
500,71,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
501,71,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
502,71,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
503,71,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
504,72,Mon,12 Noon to 1:25 AM,12:00 PM,1:25 AM
505,72,Tue,12 Noon to 1:25 AM,12:00 PM,1:25 AM
506,72,Wed,12 Noon to 1:25 AM,12:00 PM,1:25 AM
507,72,Thu,12 Noon to 1:25 AM,12:00 PM,1:25 AM
508,72,Fri,12 Noon to 1:25 AM,12:00 PM,1:25 AM
509,72,Sat,12 Noon to 1:25 AM,12:00 PM,1:25 AM
510,72,Sun,12 Noon to 1:25 AM,12:00 PM,1:25 AM
511,73,Mon,7 PM to 1:30 AM,7:00 PM,1:30 AM
512,73,Tue,7 PM to 1:30 AM,7:00 PM,1:30 AM
513,73,Wed,7 PM to 1:30 AM,7:00 PM,1:30 AM
514,73,Thu,7 PM to 1:30 AM,7:00 PM,1:30 AM
515,73,Fri,7 PM to 1:30 AM,7:00 PM,1:30 AM
516,73,Sat,7 PM to 1:30 AM,7:00 PM,1:30 AM
517,73,Sun,7 PM to 1:30 AM,7:00 PM,1:30 AM
518,74,Mon,Closed,closed,closed
519,74,Tue,Closed,closed,closed
520,74,Wed,Closed,closed,closed
521,74,Thu,Closed,closed,closed
522,74,Fri,9 PM to 1:30 AM,9:00 PM,1:30 AM
523,74,Sat,9 PM to 1:30 AM,9:00 PM,1:30 AM
524,74,Sun,Closed,closed,closed
525,75,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
526,75,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
527,75,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
528,75,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
529,75,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
530,75,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
531,75,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
532,76,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
533,76,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
534,76,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
535,76,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
536,76,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
537,76,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
538,76,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
539,77,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
540,77,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
541,77,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
542,77,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
543,77,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
544,77,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
545,77,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
546,78,Mon,11 AM to 1 AM,12:00 AM,1:00 AM
547,78,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
548,78,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
549,78,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
550,78,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
551,78,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
552,78,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
553,79,Mon,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
554,79,Tue,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
555,79,Wed,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
556,79,Thu,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
557,79,Fri,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
558,79,Sat,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
559,79,Sun,12:30 PM to 1:30 AM,12:30 PM,1:30 AM
560,80,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
561,80,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
562,80,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
563,80,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
564,80,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
565,80,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
566,80,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
567,81,Mon,5 PM to 1:30 AM,5:00 PM,1:30 AM
568,81,Tue,5 PM to 1:30 AM,5:00 PM,1:30 AM
569,81,Wed,5 PM to 1:30 AM,5:00 PM,1:30 AM
570,81,Thu,5 PM to 1:30 AM,5:00 PM,1:30 AM
571,81,Fri,5 PM to 1:30 AM,5:00 PM,1:30 AM
572,81,Sat,5 PM to 1:30 AM,5:00 PM,1:30 AM
573,81,Sun,5 PM to 1:30 AM,5:00 PM,1:30 AM
574,82,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
575,82,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
576,82,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
577,82,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
578,82,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
579,82,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
580,82,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
581,83,Mon,11 AM to 1 AM,11:00 AM,1:00 AM
582,83,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
583,83,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
584,83,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
585,83,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
586,83,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
587,83,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
588,84,Mon,12 Midnight to 1 AM,12:00 AM,1:00 AM
589,84,Tue,12 Midnight to 1 AM,12:00 AM,1:00 AM
590,84,Wed,12 Midnight to 1 AM,12:00 AM,1:00 AM
591,84,Thu,12 Midnight to 1 AM,12:00 AM,1:00 AM
592,84,Fri,12 Midnight to 1 AM,12:00 AM,1:00 AM
593,84,Sat,12 Midnight to 2 AM,12:00 AM,2:00 AM
594,84,Sun,12 Midnight to 2 AM,12:00 AM,2:00 AM
595,85,Mon,7 PM to 1:30 AM,7:00 PM,1:30 AM
596,85,Tue,7 PM to 1:30 AM,7:00 PM,1:30 AM
597,85,Wed,7 PM to 1:30 AM,7:00 PM,1:30 AM
598,85,Thu,7 PM to 1:30 AM,7:00 PM,1:30 AM
599,85,Fri,7 PM to 1:30 AM,7:00 PM,1:30 AM
600,85,Sat,7 PM to 1:30 AM,7:00 PM,1:30 AM
601,85,Sun,7 PM to 1:30 AM,7:00 PM,1:30 AM
602,86,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
603,86,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
604,86,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
605,86,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
606,86,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
607,86,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
608,86,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
609,87,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
610,87,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
611,87,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
612,87,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
613,87,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
614,87,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
615,87,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
616,88,Mon,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
617,88,Tue,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
618,88,Wed,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
619,88,Thu,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
620,88,Fri,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
621,88,Sat,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
622,88,Sun,1:30 PM to 11:30 PM,1:30 PM,11:30 PM
623,89,Mon,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
624,89,Tue,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
625,89,Wed,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
626,89,Thu,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
627,89,Fri,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
628,89,Sat,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
629,89,Sun,6:30 PM to 5 AM,6:30 PM,5:00 AM
630,90,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
631,90,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
632,90,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
633,90,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
634,90,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
635,90,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
636,90,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
637,91,Mon,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
638,91,Tue,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
639,91,Wed,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
640,91,Thu,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
641,91,Fri,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
642,91,Sat,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
643,91,Sun,12:30 PM to 4:30 PM,12:30 PM,4:30 PM
644,92,Mon,5 PM to 12:30 AM,5:00 PM,12:30 AM
645,92,Tue,5 PM to 12:30 AM,5:00 PM,12:30 AM
646,92,Wed,5 PM to 12:30 AM,5:00 PM,12:30 AM
647,92,Thu,5 PM to 12:30 AM,5:00 PM,12:30 AM
648,92,Fri,5 PM to 12:30 AM,5:00 PM,12:30 AM
649,92,Sat,5 PM to 12:30 AM,5:00 PM,12:30 AM
650,92,Sun,5 PM to 12:30 AM,5:00 PM,12:30 AM
651,93,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
652,93,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
653,93,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
654,93,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
655,93,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
656,93,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
657,93,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
658,94,Mon,5 PM to 1:30 AM,5:00 PM,1:30 AM
659,94,Tue,5 PM to 1:30 AM,5:00 PM,1:30 AM
660,94,Wed,5 PM to 1:30 AM,5:00 PM,1:30 AM
661,94,Thu,5 PM to 1:30 AM,5:00 PM,1:30 AM
662,94,Fri,5 PM to 1:30 AM,5:00 PM,1:30 AM
663,94,Sat,5 PM to 1:30 AM,5:00 PM,1:30 AM
664,94,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
665,95,Mon,8 AM to 1 AM,8:00 AM,1:00 AM
666,95,Tue,8 AM to 1 AM,8:00 AM,1:00 AM
667,95,Wed,8 AM to 1 AM,8:00 AM,1:00 AM
668,95,Thu,8 AM to 1 AM,8:00 AM,1:00 AM
669,95,Fri,8 AM to 1 AM,8:00 AM,1:00 AM
670,95,Sat,8 AM to 1 AM,8:00 AM,1:00 AM
671,95,Sun,8 AM to 1 AM,8:00 AM,1:00 AM
672,96,Mon,5 PM to 1 AM,5:00 PM,1:00 AM
673,96,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
674,96,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
675,96,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
676,96,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
677,96,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
678,96,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
679,97,Mon,10 AM to 3 AM,10:00 AM,3:00 AM
680,97,Tue,10 AM to 3 AM,10:00 AM,3:00 AM
681,97,Wed,10 AM to 3 AM,10:00 AM,3:00 AM
682,97,Thu,10 AM to 3 AM,10:00 AM,3:00 AM
683,97,Fri,10 AM to 3 AM,10:00 AM,3:00 AM
684,97,Sat,10 AM to 3 AM,10:00 AM,3:00 AM
685,97,Sun,10 AM to 3 AM,10:00 AM,3:00 AM
686,98,Mon,3 PM to 1:30 AM,3:00 PM,1:30 AM
687,98,Tue,3 PM to 1:30 AM,3:00 PM,1:30 AM
688,98,Wed,3 PM to 1:30 AM,3:00 PM,1:30 AM
689,98,Thu,3 PM to 1:30 AM,3:00 PM,1:30 AM
690,98,Fri,3 PM to 1:30 AM,3:00 PM,1:30 AM
691,98,Sat,3 PM to 1:30 AM,3:00 PM,1:30 AM
692,98,Sun,3 PM to 1:30 AM,3:00 PM,1:30 AM
693,99,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
694,99,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
695,99,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
696,99,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
697,99,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
698,99,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
699,99,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
700,100,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
701,100,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
702,100,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
703,100,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
704,100,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
705,100,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
706,100,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
707,101,Mon,9 AM to 1 AM,9:00 AM,1:00 AM
708,101,Tue,9 AM to 1 AM,9:00 AM,1:00 AM
709,101,Wed,9 AM to 1 AM,9:00 AM,1:00 AM
710,101,Thu,9 AM to 1 AM,9:00 AM,1:00 AM
711,101,Fri,9 AM to 1 AM,9:00 AM,1:00 AM
712,101,Sat,9 AM to 1 AM,9:00 AM,1:00 AM
713,101,Sun,9 AM to 1 AM,9:00 AM,1:00 AM
714,102,Mon,12 Noon to 11 PM,12:00 PM,11:00 PM
715,102,Tue,12 Noon to 11 PM,12:00 PM,11:00 PM
716,102,Wed,12 Noon to 11 PM,12:00 PM,11:00 PM
717,102,Thu,12 Noon to 11 PM,12:00 PM,11:00 PM
718,102,Fri,12 Noon to 11 PM,12:00 PM,11:00 PM
719,102,Sat,12 Noon to 11 PM,12:00 PM,11:00 PM
720,102,Sun,12 Noon to 11 PM,12:00 PM,11:00 PM
721,103,Mon,9 AM to 12 Midnight,9:00 AM,12:00 AM
722,103,Tue,9 AM to 12 Midnight,9:00 AM,12:00 AM
723,103,Wed,9 AM to 12 Midnight,9:00 AM,12:00 AM
724,103,Thu,9 AM to 12 Midnight,9:00 AM,12:00 AM
725,103,Fri,9 AM to 12 Midnight,9:00 AM,12:00 AM
726,103,Sat,9 AM to 12 Midnight,9:00 AM,12:00 AM
727,103,Sun,9 AM to 12 Midnight,9:00 AM,12:00 AM
728,104,Mon,11 AM to 1 AM,11:00 AM,1:00 AM
729,104,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
730,104,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
731,104,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
732,104,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
733,104,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
734,104,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
735,105,Mon,3 PM to 1 AM,3:00 PM,1:00 AM
736,105,Tue,3 PM to 1 AM,3:00 PM,1:00 AM
737,105,Wed,3 PM to 1 AM,3:00 PM,1:00 AM
738,105,Thu,3 PM to 1 AM,3:00 PM,1:00 AM
739,105,Fri,3 PM to 1 AM,3:00 PM,1:00 AM
740,105,Sat,3 PM to 1 AM,3:00 PM,1:00 AM
741,105,Sun,12:30 PM to 1 AM,12:30 PM,1:00 AM
742,106,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
743,106,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
744,106,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
745,106,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
746,106,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
747,106,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
748,106,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
749,107,Mon,12 Midnight to 4 AM,12:00 AM,4:00 AM
750,107,Tue,12 Midnight to 4 AM,12:00 AM,4:00 AM
751,107,Wed,12 Midnight to 4 AM,12:00 AM,4:00 AM
752,107,Thu,12 Midnight to 4 AM,12:00 AM,4:00 AM
753,107,Fri,12 Midnight to 4 AM,12:00 AM,4:00 AM
754,107,Sat,12 Midnight to 4 AM,12:00 AM,4:00 AM
755,107,Sun,12 Midnight to 4 AM,12:00 AM,4:00 AM
756,108,Mon,2 PM to 12 Midnight,2:00 PM,12:00 AM
757,108,Tue,2:9 PM to 12 Midnight,2:00 PM,12:00 AM
758,108,Wed,2 PM to 12 Midnight,2:00 PM,12:00 AM
759,108,Thu,2 PM to 12 Midnight,2:00 PM,12:00 AM
760,108,Fri,2 PM to 12 Midnight,2:00 PM,12:00 AM
761,108,Sat,2 PM to 12 Midnight,2:00 PM,12:00 AM
762,108,Sun,2 PM to 12 Midnight,2:00 PM,12:00 AM
763,109,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
764,109,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
765,109,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
766,109,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
767,109,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
768,109,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
769,109,Sun,12 Noon to 3 PM,12:00 PM,3:00 PM
770,110,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
771,110,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
772,110,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
773,110,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
774,110,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
775,110,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
776,110,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
777,111,Mon,Closed,Closed,Closed
778,111,Tue,6 PM to 1:30 AM,6:00 PM,1:30 AM
779,111,Wed,6 PM to 1:30 AM,6:00 PM,1:30 AM
780,111,Thu,6 PM to 1:30 AM,6:00 PM,1:30 AM
781,111,Fri,6 PM to 1:30 AM,6:00 PM,1:30 AM
782,111,Sat,6 PM to 1:30 AM,6:00 PM,1:30 AM
783,111,Sun,6 PM to 1:30 AM,6:00 PM,1:30 AM
784,112,Mon,12:30 PM to 4 PM,12:30 PM,4:00 PM
785,112,Tue,12:30 PM to 4 PM,12:30 PM,4:00 PM
786,112,Wed,12:30 PM to 4 PM,12:30 PM,4:00 PM
787,112,Thu,12:30 PM to 4 PM,12:30 PM,4:00 PM
788,112,Fri,12:30 PM to 4 PM,12:30 PM,4:00 PM
789,112,Sat,12:30 PM to 4 PM,12:30 PM,4:00 PM
790,112,Sun,12:30 PM to 4 PM,12:30 PM,4:00 PM
791,113,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
792,113,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
793,113,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
794,113,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
795,113,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
796,113,Sat,12 Noon to 4:30 PM,12:00 PM,4:30 PM
797,113,Sun,12 Noon to 4:30 PM,12:00 PM,4:30 PM
798,114,Mon,12 Noon to 11:30 PM,12:00 PM,11:30 PM
799,114,Tue,12 Noon to 11:30 PM,12:00 PM,11:30 PM
800,114,Wed,12 Noon to 11:30 PM,12:00 PM,11:30 PM
801,114,Thu,12 Noon to 11:30 PM,12:00 PM,11:30 PM
802,114,Fri,12 Noon to 11:30 PM,12:00 PM,11:30 PM
803,114,Sat,12 Noon to 11:30 PM,12:00 PM,11:30 PM
804,114,Sun,12 Noon to 11:30 PM,12:00 PM,11:30 PM
